Rxn name,opi3-del vs. wt,ram1-del vs. wt,cho2-del vs. wt,aco1-del vs. wt,pfk2-del vs. wt,ipk1-del vs. wt,vps15-del vs. wt,sis2-del vs. wt,arg82-del vs. wt,plc1-del vs. wt,rnr4-del vs. wt,pfk27-del vs. wt
r_2700,0,1,0,0,0,0,0,0,0,0,0,0
r_2701,0,1,0,0,0,0,0,0,0,0,0,0
r_2702,0,1,0,0,0,0,0,0,0,0,0,0
r_2703,0,1,0,0,0,0,0,0,0,0,0,0
r_2704,0,1,0,0,0,0,0,0,0,0,0,0
r_2705,0,1,0,0,0,0,0,0,0,0,0,0
r_2706,0,1,0,0,0,0,0,0,0,0,0,0
r_2707,0,1,0,0,0,0,0,0,0,0,0,0
r_2708,0,1,0,0,0,0,0,0,0,0,0,0
r_2709,0,1,0,0,0,0,0,0,0,0,0,0
r_2710,0,1,0,0,0,0,0,0,0,0,0,0
r_2711,0,1,0,0,0,0,0,0,0,0,0,0
r_2712,0,1,0,0,0,0,0,0,0,0,0,0
r_2713,0,1,0,0,0,0,0,0,0,0,0,0
r_2714,0,1,0,0,0,0,0,0,0,0,0,0
r_2715,0,1,0,0,0,0,0,0,0,0,0,0
r_2716,0,1,0,0,0,0,0,0,0,0,0,0
r_2717,0,1,0,0,0,0,0,0,0,0,0,0
r_2718,0,1,0,0,0,0,0,0,0,0,0,0
r_2719,0,1,0,0,0,0,0,0,0,0,0,0
r_2720,0,1,0,0,0,0,0,0,0,0,0,0
r_2721,0,1,0,0,0,0,0,0,0,0,0,0
r_2722,0,1,0,0,0,0,0,0,0,0,0,0
r_2723,0,1,0,0,0,0,0,0,0,0,0,0
r_2724,0,1,0,0,0,0,0,0,0,0,0,0
r_2725,0,1,0,0,0,0,0,0,0,0,0,0
r_2726,0,1,0,0,0,0,0,0,0,0,0,0
r_2727,0,1,0,0,0,0,0,0,0,0,0,0
r_2728,0,1,0,0,0,0,0,0,0,0,0,0
r_2729,0,1,0,0,0,0,0,0,0,0,0,0
r_2730,0,1,0,0,0,0,0,0,0,0,0,0
r_2731,0,1,0,0,0,0,0,0,0,0,0,0
r_2732,0,1,0,0,0,0,0,0,0,0,0,0
r_2733,0,1,0,0,0,0,0,0,0,0,0,0
r_2734,0,1,0,0,0,0,0,0,0,0,0,0
r_2735,0,1,0,0,0,0,0,0,0,0,0,0
r_2736,0,1,0,0,0,0,0,0,0,0,0,0
r_2737,0,1,0,0,0,0,0,0,0,0,0,0
r_2738,0,1,0,0,0,0,0,0,0,0,0,0
r_2739,0,1,0,0,0,0,0,0,0,0,0,0
r_2740,0,1,0,0,0,0,0,0,0,0,0,0
r_2741,0,1,0,0,0,0,0,0,0,0,0,0
r_2742,0,1,0,0,0,0,0,0,0,0,0,0
r_2743,0,1,0,0,0,0,0,0,0,0,0,0
r_2744,0,1,0,0,0,0,0,0,0,0,0,0
r_2745,0,1,0,0,0,0,0,0,0,0,0,0
r_2746,0,1,0,0,0,0,0,0,0,0,0,0
r_2747,0,1,0,0,0,0,0,0,0,0,0,0
r_2748,0,1,0,0,0,0,0,0,0,0,0,0
r_2749,0,1,0,0,0,0,0,0,0,0,0,0
r_2750,0,1,0,0,0,0,0,0,0,0,0,0
r_2751,0,1,0,0,0,0,0,0,0,0,0,0
r_2752,0,1,0,0,0,0,0,0,0,0,0,0
r_2753,0,1,0,0,0,0,0,0,0,0,0,0
r_2754,0,1,0,0,0,0,0,0,0,0,0,0
r_2755,0,1,0,0,0,0,0,0,0,0,0,0
r_2756,0,1,0,0,0,0,0,0,0,0,0,0
r_2757,0,1,0,0,0,0,0,0,0,0,0,0
r_2758,0,1,0,0,0,0,0,0,0,0,0,0
r_2759,0,1,0,0,0,0,0,0,0,0,0,0
r_2760,0,1,0,0,0,0,0,0,0,0,0,0
r_2761,0,1,0,0,0,0,0,0,0,0,0,0
r_2762,0,1,0,0,0,0,0,0,0,0,0,0
r_2763,0,1,0,0,0,0,0,0,0,0,0,0
r_2764,0,1,0,0,0,0,0,0,0,0,0,0
r_2765,0,1,0,0,0,0,0,0,0,0,0,0
r_2766,0,1,0,0,0,0,0,0,0,0,0,0
r_2767,0,1,0,0,0,0,0,0,0,0,0,0
r_2768,0,1,0,0,0,0,0,0,0,0,0,0
r_2769,0,1,0,0,0,0,0,0,0,0,0,0
r_2770,0,1,0,0,0,0,0,0,0,0,0,0
r_2771,0,1,0,0,0,0,0,0,0,0,0,0
r_2772,0,1,0,0,0,0,0,0,0,0,0,0
r_2773,0,1,0,0,0,0,0,0,0,0,0,0
r_2774,0,1,0,0,0,0,0,0,0,0,0,0
r_2775,0,1,0,0,0,0,0,0,0,0,0,0
r_2776,0,1,0,0,0,0,0,0,0,0,0,0
r_2777,0,1,0,0,0,0,0,0,0,0,0,0
r_2778,0,1,0,0,0,0,0,0,0,0,0,0
r_2779,0,1,0,0,0,0,0,0,0,0,0,0
r_2780,0,1,0,0,0,0,0,0,0,0,0,0
r_2781,0,1,0,0,0,0,0,0,0,0,0,0
r_2782,0,1,0,0,0,0,0,0,0,0,0,0
r_2783,0,1,0,0,0,0,0,0,0,0,0,0
r_2784,0,1,0,0,0,0,0,0,0,0,0,0
r_2785,0,1,0,0,0,0,0,0,0,0,0,0
r_2786,0,1,0,0,0,0,0,0,0,0,0,0
r_2787,0,1,0,0,0,0,0,0,0,0,0,0
r_2788,0,1,0,0,0,0,0,0,0,0,0,0
r_2789,0,1,0,0,0,0,0,0,0,0,0,0
r_2790,0,1,0,0,0,0,0,0,0,0,0,0
r_2791,0,1,0,0,0,0,0,0,0,0,0,0
r_2792,0,1,0,0,0,0,0,0,0,0,0,0
r_2793,0,1,0,0,0,0,0,0,0,0,0,0
r_2794,0,1,0,0,0,0,0,0,0,0,0,0
r_2795,0,1,0,0,0,0,0,0,0,0,0,0
r_2796,0,1,0,0,0,0,0,0,0,0,0,0
r_2797,0,1,0,0,0,0,0,0,0,0,0,0
r_2798,0,1,0,0,0,0,0,0,0,0,0,0
r_2799,0,1,0,0,0,0,0,0,0,0,0,0
r_2800,0,1,0,0,0,0,0,0,0,0,0,0
r_2801,0,1,0,0,0,0,0,0,0,0,0,0
r_2802,0,1,0,0,0,0,0,0,0,0,0,0
r_2803,0,1,0,0,0,0,0,0,0,0,0,0
r_2804,0,1,0,0,0,0,0,0,0,0,0,0
r_2805,0,1,0,0,0,0,0,0,0,0,0,0
r_2806,0,1,0,0,0,0,0,0,0,0,0,0
r_2807,0,1,0,0,0,0,0,0,0,0,0,0
r_2808,0,1,0,0,0,0,0,0,0,0,0,0
r_2809,0,1,0,0,0,0,0,0,0,0,0,0
r_2810,0,1,0,0,0,0,0,0,0,0,0,0
r_2811,0,1,0,0,0,0,0,0,0,0,0,0
r_2820,0,0,0,0,0,0,0,0,0,0,0,0
r_2821,0,0,0,0,0,0,0,0,0,0,0,0
r_2822,0,0,0,0,0,0,0,0,0,0,0,0
r_2823,0,0,0,0,0,0,0,0,0,0,0,0
r_2824,0,0,0,0,0,0,0,0,0,0,0,0
r_2825,0,0,0,0,0,0,0,0,0,0,0,0
r_2826,0,0,0,0,0,0,0,0,0,0,0,0
r_2827,0,0,0,0,0,0,0,0,0,0,0,0
r_2828,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2829,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2830,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2831,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2832,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2833,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2834,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2835,0,0,0,-1,0,0,0,0,0,0,0,-1
r_2836,0,0,0,0,0,0,0,0,0,0,0,0
r_2837,0,0,0,0,0,0,0,0,0,0,0,0
r_2838,0,0,0,0,0,0,0,0,0,0,0,0
r_2839,0,0,0,0,0,0,0,0,0,0,0,0
r_2840,0,0,0,0,0,0,0,0,0,0,0,0
r_2841,0,0,0,0,0,0,0,0,0,0,0,0
r_2842,0,0,0,0,0,0,0,0,0,0,0,0
r_2843,0,0,0,0,0,0,0,0,0,0,0,0
r_2844,0,0,0,0,0,0,0,0,0,0,0,0
r_2845,0,0,0,0,0,0,0,0,0,0,0,0
r_2846,0,0,0,0,0,0,0,0,0,0,0,0
r_2847,0,0,0,0,0,0,0,0,0,0,0,0
r_2848,0,0,0,0,0,0,0,0,0,0,0,0
r_2849,0,0,0,0,0,0,0,0,0,0,0,0
r_2850,0,0,0,0,0,0,0,0,0,0,0,0
r_2851,0,0,0,0,0,0,0,0,0,0,0,0
r_2852,0,0,0,0,0,0,-1,0,0,0,0,0
r_2853,0,0,0,0,0,0,-1,0,0,0,0,0
r_2854,0,0,0,0,0,0,-1,0,0,0,0,0
r_2855,0,0,0,0,0,0,-1,0,0,0,0,0
r_2856,0,0,0,0,0,0,-1,0,0,0,0,0
r_2857,0,0,0,0,0,0,-1,0,0,0,0,0
r_2858,0,0,0,0,0,0,-1,0,0,0,0,0
r_2859,0,0,0,0,0,0,-1,0,0,0,0,0
r_2860,1,1,0,0,0,0,0,0,0,0,0,0
r_2861,1,1,0,0,0,0,0,0,0,0,0,0
r_2862,1,1,0,0,0,0,0,0,0,0,0,0
r_2863,1,1,0,0,0,0,0,0,0,0,0,0
r_2864,1,1,0,0,0,0,0,0,0,0,0,0
r_2865,1,1,0,0,0,0,0,0,0,0,0,0
r_2866,1,1,0,0,0,0,0,0,0,0,0,0
r_2867,1,1,0,0,0,0,0,0,0,0,0,0
r_2868,1,1,0,0,0,0,0,0,0,0,0,0
r_2869,1,1,0,0,0,0,0,0,0,0,0,0
r_2870,1,1,0,0,0,0,0,0,0,0,0,0
r_2871,1,1,0,0,0,0,0,0,0,0,0,0
r_2872,1,1,0,0,0,0,0,0,0,0,0,0
r_2873,1,1,0,0,0,0,0,0,0,0,0,0
r_2874,1,1,0,0,0,0,0,0,0,0,0,0
r_2875,1,1,0,0,0,0,0,0,0,0,0,0
r_2876,1,0,1,1,0,0,0,0,0,0,0,0
r_2877,1,0,1,1,0,0,0,0,0,0,0,0
r_2878,1,0,1,1,0,0,0,0,0,0,0,0
r_2879,1,0,1,1,0,0,0,0,0,0,0,0
r_2880,1,0,1,1,0,0,0,0,0,0,0,0
r_2881,1,0,1,1,0,0,0,0,0,0,0,0
r_2882,1,0,1,1,0,0,0,0,0,0,0,0
r_2883,1,0,1,1,0,0,0,0,0,0,0,0
r_2884,0,0,0,0,0,0,0,0,0,0,0,0
r_2885,0,0,0,0,0,0,0,0,0,0,0,0
r_2886,0,0,0,0,0,0,0,0,0,0,0,0
r_2887,0,0,0,0,0,0,0,0,0,0,0,0
r_2888,0,0,0,0,0,0,0,0,0,0,0,0
r_2889,0,0,0,0,0,0,0,0,0,0,0,0
r_2890,0,0,0,0,0,0,0,0,0,0,0,0
r_2891,0,0,0,0,0,0,0,0,0,0,0,0
r_2892,0,0,0,0,0,0,0,0,0,0,0,0
r_2893,0,0,0,0,0,0,0,0,0,0,0,0
r_2894,0,0,0,0,0,0,0,0,0,0,0,0
r_2895,0,0,0,0,0,0,0,0,0,0,0,0
r_2896,0,0,0,0,0,0,0,0,0,0,0,0
r_2897,0,0,0,0,0,0,0,0,0,0,0,0
r_2898,0,0,0,0,0,0,0,0,0,0,0,0
r_2899,0,0,0,0,0,0,0,0,0,0,0,0
r_2900,0,0,0,0,0,0,0,0,0,0,0,0
r_2901,0,0,0,0,0,0,0,0,0,0,0,0
r_2902,0,0,0,0,0,0,0,0,0,0,0,0
r_2903,0,0,0,0,0,0,0,0,0,0,0,0
r_2904,0,0,0,0,0,0,0,0,0,0,0,0
r_2905,0,0,0,0,0,0,0,0,0,0,0,0
r_2906,0,0,0,0,0,0,0,0,0,0,0,0
r_2907,0,0,0,0,0,0,0,0,0,0,0,0
r_2908,0,0,0,0,0,0,0,0,0,0,0,0
r_2909,0,0,0,0,0,0,0,0,0,0,0,0
r_2910,0,0,0,0,0,0,0,0,0,0,0,0
r_2911,0,0,0,0,0,0,0,0,0,0,0,0
r_2912,0,0,0,0,0,0,0,0,0,0,0,0
r_2913,0,0,0,0,0,0,0,0,0,0,0,0
r_2914,0,0,0,0,0,0,0,0,0,0,0,0
r_2915,0,0,0,0,0,0,0,0,0,0,0,0
r_2916,0,0,0,0,0,0,0,0,0,0,0,0
r_2917,0,0,0,0,0,0,0,0,0,0,0,0
r_2918,0,0,0,0,0,0,0,0,0,0,0,0
r_2919,0,0,0,0,0,0,0,0,0,0,0,0
r_2920,0,0,0,0,0,0,0,0,0,0,0,0
r_2921,0,0,0,0,0,0,0,0,0,0,0,0
r_2922,0,0,0,0,0,0,0,0,0,0,0,0
r_2923,0,0,0,0,0,0,0,0,0,0,0,0
r_2924,0,0,0,0,0,0,0,0,0,0,0,0
r_2925,0,0,0,0,0,0,0,0,0,0,0,0
r_2926,0,0,0,0,0,0,0,0,0,0,0,0
r_2927,0,0,0,0,0,0,0,0,0,0,0,0
r_2928,0,0,0,0,0,0,0,0,0,0,0,0
r_2929,0,0,0,0,0,0,0,0,0,0,0,0
r_2930,0,0,0,0,0,0,0,0,0,0,0,0
r_2931,0,0,0,0,0,0,0,0,0,0,0,0
r_2932,0,0,0,0,0,0,0,0,0,0,0,0
r_2933,0,0,0,0,0,0,0,0,0,0,0,0
r_2934,0,0,0,0,0,0,0,0,0,0,0,0
r_2935,0,0,0,0,0,0,0,0,0,0,0,0
r_2936,0,0,0,0,0,0,0,0,0,0,0,0
r_2937,0,0,0,0,0,0,0,0,0,0,0,0
r_2938,0,0,0,0,0,0,0,0,0,0,0,0
r_2939,0,0,0,0,0,0,0,0,0,0,0,0
r_2940,0,0,0,0,0,0,0,0,0,0,0,0
r_2941,0,0,0,0,0,0,0,0,0,0,0,0
r_2942,0,0,0,0,0,0,0,0,0,0,0,0
r_2943,0,0,0,0,0,0,0,0,0,0,0,0
r_2944,0,0,0,0,0,0,0,0,0,0,0,0
r_2945,0,0,0,0,0,0,0,0,0,0,0,0
r_2946,0,0,0,0,0,0,0,0,0,0,0,0
r_2947,0,0,0,0,0,0,0,0,0,0,0,0
r_2948,0,0,0,0,0,0,0,0,0,0,0,0
r_2949,0,0,0,0,0,0,0,0,0,0,0,0
r_2950,0,0,0,0,0,0,0,0,0,0,0,0
r_2951,0,0,0,0,0,0,0,0,0,0,0,0
r_2952,0,0,0,0,0,0,0,0,0,0,0,0
r_2953,0,0,0,0,0,0,0,0,0,0,0,0
r_2954,0,0,0,0,0,0,0,0,0,0,0,0
r_2955,0,0,0,0,0,0,0,0,0,0,0,0
r_2956,0,0,0,0,0,0,0,0,0,0,0,0
r_2957,0,0,0,0,0,0,0,0,0,0,0,0
r_2958,0,0,0,0,0,0,0,0,0,0,0,0
r_2959,0,0,0,0,0,0,0,0,0,0,0,0
r_2960,0,0,0,0,0,0,0,0,0,0,0,0
r_2961,0,0,0,0,0,0,0,0,0,0,0,0
r_2962,0,0,0,0,0,0,0,0,0,0,0,0
r_2963,0,0,0,0,0,0,0,0,0,0,0,0
r_2964,0,0,0,0,0,0,0,0,0,0,0,0
r_2965,0,0,0,0,0,0,0,0,0,0,0,0
r_2966,0,0,0,0,0,0,0,0,0,0,0,0
r_2967,0,0,0,0,0,0,0,0,0,0,0,0
r_2968,0,0,0,0,0,0,0,0,0,0,0,0
r_2969,0,0,0,0,0,0,0,0,0,0,0,0
r_2970,0,0,0,0,0,0,0,0,0,0,0,0
r_2971,0,0,0,0,0,0,0,0,0,0,0,0
r_2972,0,0,0,0,0,0,0,0,0,0,0,0
r_2973,0,0,0,0,0,0,0,0,0,0,0,0
r_2974,0,0,0,0,0,0,0,0,0,0,0,0
r_2975,0,0,0,0,0,0,0,0,0,0,0,0
r_2976,0,0,0,0,0,0,0,0,0,0,0,0
r_2977,0,0,0,0,0,0,0,0,0,0,0,0
r_2978,0,0,0,0,0,0,0,0,0,0,0,0
r_2979,0,0,0,0,0,0,0,0,0,0,0,0
r_2980,0,0,0,0,0,0,0,0,0,0,0,0
r_2981,0,0,0,0,0,0,0,0,0,0,0,0
r_2982,0,0,0,0,0,0,0,0,0,0,0,0
r_2983,0,0,0,0,0,0,0,0,0,0,0,0
r_2984,0,0,0,0,0,0,0,0,0,0,0,0
r_2985,0,0,0,0,0,0,0,0,0,0,0,0
r_2986,0,0,0,0,0,0,0,0,0,0,0,0
r_2987,0,0,0,0,0,0,0,0,0,0,0,0
r_2988,0,0,0,0,0,0,0,0,0,0,0,0
r_2989,0,0,0,0,0,0,0,0,0,0,0,0
r_2990,0,0,0,0,0,0,0,0,0,0,0,0
r_2991,0,0,0,0,0,0,0,0,0,0,0,0
r_2992,0,0,0,0,0,0,0,0,0,0,0,0
r_2993,0,0,0,0,0,0,0,0,0,0,0,0
r_2994,0,0,0,0,0,0,0,0,0,0,0,0
r_2995,0,0,0,0,0,0,0,0,0,0,0,0
r_2996,0,0,0,0,0,0,0,0,0,0,0,0
r_2997,0,0,0,0,0,0,0,0,0,0,0,0
r_2998,0,0,0,0,0,0,0,0,0,0,0,0
r_2999,0,0,0,0,0,0,0,0,0,0,0,0
r_3000,0,0,0,0,0,0,0,0,0,0,0,0
r_3001,0,0,0,0,0,0,0,0,0,0,0,0
r_3002,0,0,0,0,0,0,0,0,0,0,0,0
r_3003,0,0,0,0,0,0,0,0,0,0,0,0
r_3004,0,0,0,0,0,0,0,0,0,0,0,0
r_3005,0,0,0,0,0,0,0,0,0,0,0,0
r_3006,0,0,0,0,0,0,0,0,0,0,0,0
r_3007,0,0,0,0,0,0,0,0,0,0,0,0
r_3008,0,0,0,0,0,0,0,0,0,0,0,0
r_3009,0,0,0,0,0,0,0,0,0,0,0,0
r_3010,0,0,0,0,0,0,0,0,0,0,0,0
r_3011,0,0,0,0,0,0,0,0,0,0,0,0
r_3022,0,0,0,0,0,0,0,0,-1,0,0,0
r_3023,0,0,0,0,0,0,0,0,-1,0,0,0
r_3024,0,0,0,0,0,0,0,0,-1,0,0,0
r_3025,0,0,0,0,0,0,0,0,-1,0,0,0
r_3026,0,0,0,0,0,0,0,0,-1,0,0,0
r_3027,0,0,0,0,0,0,0,0,-1,0,0,0
r_3028,0,0,0,0,0,0,0,0,-1,0,0,0
r_3029,0,0,0,0,0,0,0,0,-1,0,0,0
r_3030,0,0,0,0,0,0,0,0,-1,0,0,0
r_3031,0,0,0,0,0,0,0,0,-1,0,0,0
r_3032,0,0,0,0,0,0,0,0,-1,0,0,0
r_3033,0,0,0,0,0,0,0,0,-1,0,0,0
r_3034,1,0,1,1,1,0,1,1,0,0,1,0
r_3035,1,0,1,1,1,0,1,1,0,0,1,0
r_3036,1,0,1,1,1,0,1,1,0,0,1,0
r_3037,1,0,1,1,1,0,1,1,0,0,1,0
r_3038,1,0,1,1,1,0,1,1,0,0,1,0
r_3039,1,0,1,1,1,0,1,1,0,0,1,0
r_3040,1,0,1,1,1,0,1,1,0,0,1,0
r_3041,1,0,1,1,1,0,1,1,0,0,1,0
r_3042,1,0,1,1,1,0,1,1,0,0,1,0
r_3043,1,0,1,1,1,0,1,1,0,0,1,0
r_3044,1,0,1,1,1,0,1,1,0,0,1,0
r_3045,1,0,1,1,1,0,1,1,0,0,1,0
r_3046,1,0,1,1,1,0,1,1,0,0,1,0
r_3047,1,0,1,1,1,0,1,1,0,0,1,0
r_3048,1,0,1,1,1,0,1,1,0,0,1,0
r_3049,1,0,1,1,1,0,1,1,0,0,1,0
r_3050,1,0,1,1,1,0,1,1,0,0,1,0
r_3051,1,0,1,1,1,0,1,1,0,0,1,0
r_3052,1,0,1,1,1,0,1,1,0,0,1,0
r_3053,1,0,1,1,1,0,1,1,0,0,1,0
r_3054,1,0,1,1,1,0,1,1,0,0,1,0
r_3055,1,0,1,1,1,0,1,1,0,0,1,0
r_3056,1,0,1,1,1,0,1,1,0,0,1,0
r_3057,1,0,1,1,1,0,1,1,0,0,1,0
r_3058,1,1,1,0,1,0,1,0,0,0,0,0
r_3059,1,1,1,0,1,0,1,0,0,0,0,0
r_3060,1,1,1,0,1,0,1,0,0,0,0,0
r_3061,1,1,1,0,1,0,1,0,0,0,0,0
r_3062,1,1,1,0,1,0,1,0,0,0,0,0
r_3063,1,1,1,0,1,0,1,0,0,0,0,0
r_3064,1,1,1,0,1,0,1,0,0,0,0,0
r_3065,1,1,1,0,1,0,1,0,0,0,0,0
r_3066,1,1,1,0,1,0,1,0,0,0,0,0
r_3067,1,1,1,0,1,0,1,0,0,0,0,0
r_3068,1,1,1,0,1,0,1,0,0,0,0,0
r_3069,1,1,1,0,1,0,1,0,0,0,0,0
r_3070,1,1,1,0,1,0,1,0,0,0,0,0
r_3071,1,1,1,0,1,0,1,0,0,0,0,0
r_3072,1,1,1,0,1,0,1,0,0,0,0,0
r_3073,1,1,1,0,1,0,1,0,0,0,0,0
r_3074,1,1,1,0,1,0,1,0,0,0,0,0
r_3075,1,1,1,0,1,0,1,0,0,0,0,0
r_3076,1,1,1,0,1,0,1,0,0,0,0,0
r_3077,1,1,1,0,1,0,1,0,0,0,0,0
r_3078,1,1,1,0,1,0,1,0,0,0,0,0
r_3079,1,1,1,0,1,0,1,0,0,0,0,0
r_3080,1,1,1,0,1,0,1,0,0,0,0,0
r_3081,1,1,1,0,1,0,1,0,0,0,0,0
r_3082,0,0,0,0,0,0,0,0,1,-1,0,0
r_3083,0,0,0,0,0,0,0,0,1,-1,0,0
r_3084,0,0,0,0,0,0,0,0,1,-1,0,0
r_3085,0,0,0,0,0,0,0,0,1,-1,0,0
r_3086,0,0,0,0,0,0,0,0,1,-1,0,0
r_3087,0,0,0,0,0,0,0,0,1,-1,0,0
r_3088,0,0,0,0,0,0,0,0,1,-1,0,0
r_3089,0,0,0,0,0,0,0,0,1,-1,0,0
r_3090,0,0,0,0,0,0,0,0,1,-1,0,0
r_3091,0,0,0,0,0,0,0,0,1,-1,0,0
r_3092,0,0,0,0,0,0,0,0,1,-1,0,0
r_3093,0,0,0,0,0,0,0,0,1,-1,0,0
r_3094,0,0,0,0,0,0,0,0,1,-1,0,0
r_3095,0,0,0,0,0,0,0,0,1,-1,0,0
r_3096,0,0,0,0,0,0,0,0,1,-1,0,0
r_3097,0,0,0,0,0,0,0,0,1,-1,0,0
r_3098,1,1,1,1,1,0,0,1,0,0,0,0
r_3099,1,1,1,1,1,0,0,1,0,0,0,0
r_3100,1,1,1,1,1,0,0,1,0,0,0,0
r_3101,1,1,1,1,1,0,0,1,0,0,0,0
r_3102,1,1,1,1,1,0,0,1,0,0,0,0
r_3103,1,1,1,1,1,0,0,1,0,0,0,0
r_3104,0,1,0,0,0,0,0,0,0,0,0,0
r_3105,0,1,0,0,0,0,0,0,0,0,0,0
r_3106,0,1,0,0,0,0,0,0,0,0,0,0
r_3107,0,1,0,0,0,0,0,0,0,0,0,0
r_3108,0,1,0,0,0,0,0,0,0,0,0,0
r_3109,0,1,0,0,0,0,0,0,0,0,0,0
r_3110,0,1,0,0,0,0,0,0,0,0,0,0
r_3111,0,1,0,0,0,0,0,0,0,0,0,0
r_3112,0,0,0,0,0,0,0,0,0,0,0,0
r_3113,0,0,0,0,0,0,0,0,0,0,0,0
r_3114,0,0,0,0,0,0,0,0,0,0,0,0
r_3115,0,0,0,0,0,0,0,0,0,0,0,0
r_3116,0,0,0,0,0,0,0,0,0,0,0,0
r_3117,0,0,0,0,0,0,0,0,0,0,0,0
r_3118,0,0,0,0,0,0,0,0,0,0,0,0
r_3119,0,0,0,0,0,0,0,0,0,0,0,0
r_3120,0,0,0,0,0,0,0,0,0,0,0,0
r_3121,0,0,0,0,0,0,0,0,0,0,0,0
r_3122,0,0,0,0,0,0,0,0,0,0,0,0
r_3123,0,0,0,0,0,0,0,0,0,0,0,0
r_3124,0,0,0,0,0,0,0,0,0,0,0,0
r_3125,0,0,0,0,0,0,0,0,0,0,0,0
r_3126,0,0,0,0,0,0,0,0,0,0,0,0
r_3127,0,0,0,0,0,0,0,0,0,0,0,0
r_3128,0,0,0,0,0,0,0,0,0,0,0,0
r_3129,0,0,0,0,0,0,0,0,0,0,0,0
r_3130,0,0,0,0,0,0,0,0,0,0,0,0
r_3131,0,0,0,0,0,0,0,0,0,0,0,0
r_3132,0,0,0,0,0,0,0,0,0,0,0,0
r_3133,0,0,0,0,0,0,0,0,0,0,0,0
r_3134,0,0,0,0,0,0,0,0,0,0,0,0
r_3135,0,0,0,0,0,0,0,0,0,0,0,0
r_3136,0,0,0,0,0,0,0,0,0,0,0,0
r_3137,0,0,0,0,0,0,0,0,0,0,0,0
r_3138,0,0,0,0,0,0,0,0,0,0,0,0
r_3139,0,0,0,0,0,0,0,0,0,0,0,0
r_3140,0,0,0,0,0,0,0,0,0,0,0,0
r_3141,0,0,0,0,0,0,0,0,0,0,0,0
r_3142,0,0,0,0,0,0,0,0,0,0,0,0
r_3143,0,0,0,0,0,0,0,0,0,0,0,0
r_3144,0,0,0,0,0,0,0,0,0,0,0,0
r_3145,0,0,0,0,0,0,0,0,0,0,0,0
r_3146,0,0,0,0,0,0,0,0,0,0,0,0
r_3147,0,0,0,0,0,0,0,0,0,0,0,0
r_3148,0,0,0,0,0,0,0,0,0,0,0,0
r_3149,0,0,0,0,0,0,0,0,0,0,0,0
r_3150,0,0,0,0,0,0,0,0,0,0,0,0
r_3151,0,0,0,0,0,0,0,0,0,0,0,0
r_3152,0,0,0,0,0,0,0,0,0,0,0,0
r_3153,0,0,0,0,0,0,0,0,0,0,0,0
r_3154,0,0,0,0,0,0,0,0,0,0,0,0
r_3155,0,0,0,0,0,0,0,0,0,0,0,0
r_3156,0,0,0,0,0,0,0,0,0,0,0,0
r_3157,0,0,0,0,0,0,0,0,0,0,0,0
r_3158,0,0,0,0,0,0,0,0,0,0,0,0
r_3159,0,0,0,0,0,0,0,0,0,0,0,0
r_3160,0,0,0,0,0,0,0,0,0,0,0,0
r_3161,0,0,0,0,0,0,0,0,0,0,0,0
r_3162,0,0,0,0,0,0,0,0,0,0,0,0
r_3163,0,0,0,0,0,0,0,0,0,0,0,0
r_3164,0,0,0,0,0,0,0,0,0,0,0,0
r_3165,0,0,0,0,0,0,0,0,0,0,0,0
r_3166,0,0,0,0,0,0,0,0,0,0,0,0
r_3167,0,0,0,0,0,0,0,0,0,0,0,0
r_3168,0,0,0,0,0,0,0,0,0,0,0,0
r_3169,0,0,0,0,0,0,0,0,0,0,0,0
r_3170,0,0,0,0,0,0,0,0,0,0,0,0
r_3171,0,0,0,0,0,0,0,0,0,0,0,0
r_3172,0,0,0,0,0,0,0,0,0,0,0,0
r_3173,0,0,0,0,0,0,0,0,0,0,0,0
r_3174,0,0,0,0,0,0,0,0,0,0,0,0
r_3175,0,0,0,0,0,0,0,0,0,0,0,0
r_3176,0,0,0,0,0,0,0,0,0,0,0,0
r_3177,0,0,0,0,0,0,0,0,0,0,0,0
r_3178,0,0,0,0,0,0,0,0,0,0,0,0
r_3179,0,0,0,0,0,0,0,0,0,0,0,0
r_3180,0,0,0,0,0,0,0,0,0,0,0,0
r_3181,0,0,0,0,0,0,0,0,0,0,0,0
r_3182,0,0,0,0,0,0,0,0,0,0,0,0
r_3183,0,0,0,0,0,0,0,0,0,0,0,0
r_3184,0,0,0,0,0,0,0,0,0,0,0,0
r_3185,0,0,0,0,0,0,0,0,0,0,0,0
r_3186,0,0,0,0,0,0,0,0,0,0,0,0
r_3187,0,0,0,0,0,0,0,0,0,0,0,0
r_3188,0,0,0,0,0,0,0,0,0,0,0,0
r_3189,0,0,0,0,0,0,0,0,0,0,0,0
r_3190,0,0,0,0,0,0,0,0,0,0,0,0
r_3191,0,0,0,0,0,0,0,0,0,0,0,0
r_3192,0,0,0,0,0,0,0,0,0,0,0,0
r_3193,0,0,0,0,0,0,0,0,0,0,0,0
